"rt","stimulus","key_press","trial_number","block","block_type","image_id","filename","image_type","manipulation","phase","dot_position","subject","trial_type","trial_index","time_elapsed","internal_node_id","browser_name","browser_version","os_name","os_version","tablet","mobile","screen_resolution","window_resolution","subject_url","subject_ProlificID","designmatrix_ID","age","nationality","gender","handedness","Exp_part","trial_part","RawResponse","dot_resp","dot_acc","unamb_image_duration","responses","verbal_id"
"2210.7000000476837","<div class=""InstrBx""><div class=""img-container""><img src=""stim/ginger_mooney_dot_on5.jpg"" style=""width: 500px; height: ""500px; transform: ; ""></img></div></div>","73","68","2","dot","ginger","ginger_mooney_dot_on5","target","horizontal_flip","post","on","86n6mcjh2t49mjp","html-keyboard-response","333","811573","0.0-11.0-5.67-1.67","Chrome","134.0","Windows","10","undefined","undefined","1280 x 720","1366 x 633","https://exponline.ugr.es/publix/939/1007/start?srid=18883","67246794a85893f571f01fcc","12","28","United States","Female","Right-handed","Exp","dot_recog","i","0","0","","",""
"1219","<div class=""InstrBx""><div class=""img-container""><img src=""stim/surfboard_mooney_dot_off4.jpg"" style=""width: 500px; height: ""500px; transform: ; ""></img></div></div>","69","69","2","dot","surfboard","surfboard_mooney_dot_off4","target","horizontal_flip","pre","off","86n6mcjh2t49mjp","html-keyboard-response","337","813831","0.0-11.0-5.68-1.68","Chrome","134.0","Windows","10","undefined","undefined","1280 x 720","1366 x 633","https://exponline.ugr.es/publix/939/1007/start?srid=18883","67246794a85893f571f01fcc","12","28","United States","Female","Right-handed","Exp","dot_recog","e","1","0","","",""
"1931.6000001430511","<div class=""InstrBx""><div class=""img-container""><img src=""stim/bullet_mooney_dot_off2.jpg"" style=""width: 500px; height: ""500px; transform: ; ""></img></div></div>","69","70","2","dot","bullet","bullet_mooney_dot_off2","target","regular","pre","off","86n6mcjh2t49mjp","html-keyboard-response","341","816797","0.0-11.0-5.69-1.69","Chrome","134.0","Windows","10","undefined","undefined","1280 x 720","1366 x 633","https://exponline.ugr.es/publix/939/1007/start?srid=18883","67246794a85893f571f01fcc","12","28","United States","Female","Right-handed","Exp","dot_recog","e","1","0","","",""
"1561.3999998569489","<div class=""InstrBx""><div class=""img-container""><img src=""stim/drill_mooney_dot_off2.jpg"" style=""width: 500px; height: ""500px; transform: scaleY(-1) ; ""></img></div></div>","73","71","2","dot","drill","drill_mooney_dot_off2","target","upside_down","pre","off","86n6mcjh2t49mjp","html-keyboard-response","345","819387","0.0-11.0-5.70-1.70","Chrome","134.0","Windows","10","undefined","undefined","1280 x 720","1366 x 633","https://exponline.ugr.es/publix/939/1007/start?srid=18883","67246794a85893f571f01fcc","12","28","United States","Female","Right-handed","Exp","dot_recog","i","0","1","","",""
"989.0999999046326","<div class=""InstrBx""><div class=""img-container""><img src=""stim/surfboard_mooney_dot_off2.jpg"" style=""width: 500px; height: ""500px; transform: ; ""></img></div></div>","69","72","2","dot","surfboard","surfboard_mooney_dot_off2","target","horizontal_flip","pre","off","86n6mcjh2t49mjp","html-keyboard-response","349","821406","0.0-11.0-5.71-1.71","Chrome","134.0","Windows","10","undefined","undefined","1280 x 720","1366 x 633","https://exponline.ugr.es/publix/939/1007/start?srid=18883","67246794a85893f571f01fcc","12","28","United States","Female","Right-handed","Exp","dot_recog","e","1","0","","",""
"1871.7000000476837","<div class=""InstrBx""><div class=""img-container""><img src=""stim/drill_mooney_dot_on3.jpg"" style=""width: 500px; height: ""500px; transform: scaleY(-1) ; ""></img></div></div>","69","73","2","dot","drill","drill_mooney_dot_on3","target","upside_down","pre","on","86n6mcjh2t49mjp","html-keyboard-response","353","824305","0.0-11.0-5.72-1.72","Chrome","134.0","Windows","10","undefined","undefined","1280 x 720","1366 x 633","https://exponline.ugr.es/publix/939/1007/start?srid=18883","67246794a85893f571f01fcc","12","28","United States","Female","Right-handed","Exp","dot_recog","e","1","1","","",""
"987.1000001430511","<div class=""InstrBx""><div class=""img-container""><img src=""stim/bullet_mooney_dot_off4.jpg"" style=""width: 500px; height: ""500px; transform: ; ""></img></div></div>","73","74","2","dot","bullet","bullet_mooney_dot_off4","target","regular","pre","off","86n6mcjh2t49mjp","html-keyboard-response","357","826320","0.0-11.0-5.73-1.73","Chrome","134.0","Windows","10","undefined","undefined","1280 x 720","1366 x 633","https://exponline.ugr.es/publix/939/1007/start?srid=18883","67246794a85893f571f01fcc","12","28","United States","Female","Right-handed","Exp","dot_recog","i","0","1","","",""
"937.2999999523163","<div class=""InstrBx""><div class=""img-container""><img src=""stim/ginger_mooney_dot_on7.jpg"" style=""width: 500px; height: ""500px; transform: ; ""></img></div></div>","73","75","2","dot","ginger","ginger_mooney_dot_on7","target","horizontal_flip","post","on","86n6mcjh2t49mjp","html-keyboard-response","361","828303","0.0-11.0-5.74-1.74","Chrome","134.0","Windows","10","undefined","undefined","1280 x 720","1366 x 633","https://exponline.ugr.es/publix/939/1007/start?srid=18883","67246794a85893f571f01fcc","12","28","United States","Female","Right-handed","Exp","dot_recog","i","0","0","","",""
"null","<div class=""InstrBx""><div class=""img-container""><img src=""stim/bullet_mooney.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>","null","76","2","recognition","bullet","bullet_mooney","target","regular","pre","null","86n6mcjh2t49mjp","html-keyboard-response","367","832176","0.0-11.0-6.75-2.75","Chrome","134.0","Windows","10","undefined","undefined","1280 x 720","1366 x 633","https://exponline.ugr.es/publix/939/1007/start?srid=18883","67246794a85893f571f01fcc","12","28","United States","Female","Right-handed","Exp","Recognition","","","","300","",""
"","","","76","2","recognition","bullet","bullet_mooney","target","regular","pre","null","86n6mcjh2t49mjp","survey-text-autocomplete","369","836397","0.0-11.0-6.75-4.75","Chrome","134.0","Windows","10","undefined","undefined","1280 x 720","1366 x 633","https://exponline.ugr.es/publix/939/1007/start?srid=18883","67246794a85893f571f01fcc","12","28","United States","Female","Right-handed","Exp","Recognition","","","","","{""recognition"":""space shuttle""}","space shuttle"
"null","<div class=""InstrBx""><div class=""img-container""><img src=""stim/missile_mooney.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>","null","77","2","recognition","missile","missile_mooney","target","regular","post","null","86n6mcjh2t49mjp","html-keyboard-response","374","838241","0.0-11.0-6.76-2.76","Chrome","134.0","Windows","10","undefined","undefined","1280 x 720","1366 x 633","https://exponline.ugr.es/publix/939/1007/start?srid=18883","67246794a85893f571f01fcc","12","28","United States","Female","Right-handed","Exp","Recognition","","","","300","",""
"","","","77","2","recognition","missile","missile_mooney","target","regular","post","null","86n6mcjh2t49mjp","survey-text-autocomplete","376","842623","0.0-11.0-6.76-4.76","Chrome","134.0","Windows","10","undefined","undefined","1280 x 720","1366 x 633","https://exponline.ugr.es/publix/939/1007/start?srid=18883","67246794a85893f571f01fcc","12","28","United States","Female","Right-handed","Exp","Recognition","","","","","{""recognition"":""space shuttle""}","space shuttle"
"null","<div class=""InstrBx""><div class=""img-container""><img src=""stim/banana_peel_mooney.jpg"" style=""width: 500px; height: 500px; transform: scaleY(-1) ; ""></img></div></div>","null","78","2","recognition","banana_peel","banana_peel_mooney","target","upside_down","post","null","86n6mcjh2t49mjp","html-keyboard-response","381","844465","0.0-11.0-6.77-2.77","Chrome","134.0","Windows","10","undefined","undefined","1280 x 720","1366 x 633","https://exponline.ugr.es/publix/939/1007/start?srid=18883","67246794a85893f571f01fcc","12","28","United States","Female","Right-handed","Exp","Recognition","","","","300","",""
"","","","78","2","recognition","banana_peel","banana_peel_mooney","target","upside_down","post","null","86n6mcjh2t49mjp","survey-text-autocomplete","383","849346","0.0-11.0-6.77-4.77","Chrome","134.0","Windows","10","undefined","undefined","1280 x 720","1366 x 633","https://exponline.ugr.es/publix/939/1007/start?srid=18883","67246794a85893f571f01fcc","12","28","United States","Female","Right-handed","Exp","Recognition","","","","","{""recognition"":""water fountain""}","water fountain"
"null","<div class=""InstrBx""><div class=""img-container""><img src=""stim/drill_mooney.jpg"" style=""width: 500px; height: 500px; transform: scaleY(-1) ; ""></img></div></div>","null","79","2","recognition","drill","drill_mooney","target","upside_down","pre","null","86n6mcjh2t49mjp","html-keyboard-response","388","851196","0.0-11.0-6.78-2.78","Chrome","134.0","Windows","10","undefined","undefined","1280 x 720","1366 x 633","https://exponline.ugr.es/publix/939/1007/start?srid=18883","67246794a85893f571f01fcc","12","28","United States","Female","Right-handed","Exp","Recognition","","","","300","",""
"","","","79","2","recognition","drill","drill_mooney","target","upside_down","pre","null","86n6mcjh2t49mjp","survey-text-autocomplete","390","854946","0.0-11.0-6.78-4.78","Chrome","134.0","Windows","10","undefined","undefined","1280 x 720","1366 x 633","https://exponline.ugr.es/publix/939/1007/start?srid=18883","67246794a85893f571f01fcc","12","28","United States","Female","Right-handed","Exp","Recognition","","","","","{""recognition"":""car""}","car"
"null","<div class=""InstrBx""><div class=""img-container""><img src=""stim/ginger_mooney.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>","null","80","2","recognition","ginger","ginger_mooney","target","horizontal_flip","post","null","86n6mcjh2t49mjp","html-keyboard-response","395","856796","0.0-11.0-6.79-2.79","Chrome","134.0","Windows","10","undefined","undefined","1280 x 720","1366 x 633","https://exponline.ugr.es/publix/939/1007/start?srid=18883","67246794a85893f571f01fcc","12","28","United States","Female","Right-handed","Exp","Recognition","","","","300","",""
"","","","80","2","recognition","ginger","ginger_mooney","target","horizontal_flip","post","null","86n6mcjh2t49mjp","survey-text-autocomplete","397","861609","0.0-11.0-6.79-4.79","Chrome","134.0","Windows","10","undefined","undefined","1280 x 720","1366 x 633","https://exponline.ugr.es/publix/939/1007/start?srid=18883","67246794a85893f571f01fcc","12","28","United States","Female","Right-handed","Exp","Recognition","","","","","{""recognition"":""bear""}","bear"
"null","<div class=""InstrBx""><div class=""img-container""><img src=""stim/surfboard_mooney.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>","null","81","2","recognition","surfboard","surfboard_mooney","target","horizontal_flip","pre","null","86n6mcjh2t49mjp","html-keyboard-response","402","863450","0.0-11.0-6.80-2.80","Chrome","134.0","Windows","10","undefined","undefined","1280 x 720","1366 x 633","https://exponline.ugr.es/publix/939/1007/start?srid=18883","67246794a85893f571f01fcc","12","28","United States","Female","Right-handed","Exp","Recognition","","","","300","",""
"","","","81","2","recognition","surfboard","surfboard_mooney","target","horizontal_flip","pre","null","86n6mcjh2t49mjp","survey-text-autocomplete","404","875036","0.0-11.0-6.80-4.80","Chrome","134.0","Windows","10","undefined","undefined","1280 x 720","1366 x 633","https://exponline.ugr.es/publix/939/1007/start?srid=18883","67246794a85893f571f01fcc","12","28","United States","Female","Right-handed","Exp","Recognition","","","","","{""recognition"":""bra""}","bra"
"null","<div class=""InstrBx""><div class=""img-container""><img src=""stim/drill.jpg"" style=""width: 500px; height: 500px; transform: scaleY(-1) ; ""></img></div></div>","null","82","2","recognition","drill","drill","target","upside_down","color","null","86n6mcjh2t49mjp","html-keyboard-response","409","876903","0.0-11.0-6.81-2.81","Chrome","134.0","Windows","10","undefined","undefined","1280 x 720","1366 x 633","https://exponline.ugr.es/publix/939/1007/start?srid=18883","67246794a85893f571f01fcc","12","28","United States","Female","Right-handed","Exp","Recognition","","","","300","",""
"","","","82","2","recognition","drill","drill","target","upside_down","color","null","86n6mcjh2t49mjp","survey-text-autocomplete","411","882924","0.0-11.0-6.81-4.81","Chrome","134.0","Windows","10","undefined","undefined","1280 x 720","1366 x 633","https://exponline.ugr.es/publix/939/1007/start?srid=18883","67246794a85893f571f01fcc","12","28","United States","Female","Right-handed","Exp","Recognition","","","","","{""recognition"":""drill""}","drill"
"null","<div class=""InstrBx""><div class=""img-container""><img src=""stim/surfboard.jpg"" style=""width: 500px; height: 500px; transform: scaleX(-1) ; ""></img></div></div>","null","83","2","recognition","surfboard","surfboard","target","horizontal_flip","color","null","86n6mcjh2t49mjp","html-keyboard-response","416","884795","0.0-11.0-6.82-2.82","Chrome","134.0","Windows","10","undefined","undefined","1280 x 720","1366 x 633","https://exponline.ugr.es/publix/939/1007/start?srid=18883","67246794a85893f571f01fcc","12","28","United States","Female","Right-handed","Exp","Recognition","","","","300","",""
"","","","83","2","recognition","surfboard","surfboard","target","horizontal_flip","color","null","86n6mcjh2t49mjp","survey-text-autocomplete","418","889657","0.0-11.0-6.82-4.82","Chrome","134.0","Windows","10","undefined","undefined","1280 x 720","1366 x 633","https://exponline.ugr.es/publix/939/1007/start?srid=18883","67246794a85893f571f01fcc","12","28","United States","Female","Right-handed","Exp","Recognition","","","","","{""recognition"":""surfboard""}","surfboard"
"null","<div class=""InstrBx""><div class=""img-container""><img src=""stim/bullet.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>","null","84","2","recognition","bullet","bullet","target","regular","color","null","86n6mcjh2t49mjp","html-keyboard-response","423","891518","0.0-11.0-6.83-2.83","Chrome","134.0","Windows","10","undefined","undefined","1280 x 720","1366 x 633","https://exponline.ugr.es/publix/939/1007/start?srid=18883","67246794a85893f571f01fcc","12","28","United States","Female","Right-handed","Exp","Recognition","","","","300","",""
"","","","84","2","recognition","bullet","bullet","target","regular","color","null","86n6mcjh2t49mjp","survey-text-autocomplete","425","898827","0.0-11.0-6.83-4.83","Chrome","134.0","Windows","10","undefined","undefined","1280 x 720","1366 x 633","https://exponline.ugr.es/publix/939/1007/start?srid=18883","67246794a85893f571f01fcc","12","28","United States","Female","Right-handed","Exp","Recognition","","","","","{""recognition"":""bullet""}","bullet"
"752.5999999046326","<div class=""InstrBx""><div class=""img-container""><img src=""stim/parking_meter_mooney_dot_off4.jpg"" style=""width: 500px; height: ""500px; transform: scaleY(-1) ; ""></img></div></div>","69","85","3","dot","parking_meter","parking_meter_mooney_dot_off4","target","upside_down","pre","off","86n6mcjh2t49mjp","html-keyboard-response","431","906405","0.0-11.0-5.84-1.84","Chrome","134.0","Windows","10","undefined","undefined","1280 x 720","1366 x 633","https://exponline.ugr.es/publix/939/1007/start?srid=18883","67246794a85893f571f01fcc","12","28","United States","Female","Right-handed","Exp","dot_recog","e","1","0","","",""
"2660.9000000953674","<div class=""InstrBx""><div class=""img-container""><img src=""stim/surfboard_mooney_dot_off6.jpg"" style=""width: 500px; height: ""500px; transform: ; ""></img></div></div>","69","86","3","dot","surfboard","surfboard_mooney_dot_off6","target","horizontal_flip","post","off","86n6mcjh2t49mjp","html-keyboard-response","435","910123","0.0-11.0-5.85-1.85","Chrome","134.0","Windows","10","undefined","undefined","1280 x 720","1366 x 633","https://exponline.ugr.es/publix/939/1007/start?srid=18883","67246794a85893f571f01fcc","12","28","United States","Female","Right-handed","Exp","dot_recog","e","1","0","","",""
"2054.7999999523163","<div class=""InstrBx""><div class=""img-container""><img src=""stim/buoy_mooney_dot_off4.jpg"" style=""width: 500px; height: ""500px; transform: ; ""></img></div></div>","69","87","3","dot","buoy","buoy_mooney_dot_off4","target","horizontal_flip","pre","off","86n6mcjh2t49mjp","html-keyboard-response","439","913227","0.0-11.0-5.86-1.86","Chrome","134.0","Windows","10","undefined","undefined","1280 x 720","1366 x 633","https://exponline.ugr.es/publix/939/1007/start?srid=18883","67246794a85893f571f01fcc","12","28","United States","Female","Right-handed","Exp","dot_recog","e","1","0","","",""
"1202.5","<div class=""InstrBx""><div class=""img-container""><img src=""stim/parking_meter_mooney_dot_off2.jpg"" style=""width: 500px; height: ""500px; transform: scaleY(-1) ; ""></img></div></div>","69","88","3","dot","parking_meter","parking_meter_mooney_dot_off2","target","upside_down","pre","off","86n6mcjh2t49mjp","html-keyboard-response","443","915463","0.0-11.0-5.87-1.87","Chrome","134.0","Windows","10","undefined","undefined","1280 x 720","1366 x 633","https://exponline.ugr.es/publix/939/1007/start?srid=18883","67246794a85893f571f01fcc","12","28","United States","Female","Right-handed","Exp","dot_recog","e","1","0","","",""
"1934.1999998092651","<div class=""InstrBx""><div class=""img-container""><img src=""stim/drill_mooney_dot_off6.jpg"" style=""width: 500px; height: ""500px; transform: scaleY(-1) ; ""></img></div></div>","73","89","3","dot","drill","drill_mooney_dot_off6","target","upside_down","post","off","86n6mcjh2t49mjp","html-keyboard-response","447","918419","0.0-11.0-5.88-1.88","Chrome","134.0","Windows","10","undefined","undefined","1280 x 720","1366 x 633","https://exponline.ugr.es/publix/939/1007/start?srid=18883","67246794a85893f571f01fcc","12","28","United States","Female","Right-handed","Exp","dot_recog","i","0","1","","",""
"1321.4000000953674","<div class=""InstrBx""><div class=""img-container""><img src=""stim/buoy_mooney_dot_on3.jpg"" style=""width: 500px; height: ""500px; transform: ; ""></img></div></div>","69","90","3","dot","buoy","buoy_mooney_dot_on3","target","horizontal_flip","pre","on","86n6mcjh2t49mjp","html-keyboard-response","451","920771","0.0-11.0-5.89-1.89","Chrome","134.0","Windows","10","undefined","undefined","1280 x 720","1366 x 633","https://exponline.ugr.es/publix/939/1007/start?srid=18883","67246794a85893f571f01fcc","12","28","United States","Female","Right-handed","Exp","dot_recog","e","1","1","","",""
"896.4000000953674","<div class=""InstrBx""><div class=""img-container""><img src=""stim/drill_mooney_dot_on5.jpg"" style=""width: 500px; height: ""500px; transform: scaleY(-1) ; ""></img></div></div>","69","91","3","dot","drill","drill_mooney_dot_on5","target","upside_down","post","on","86n6mcjh2t49mjp","html-keyboard-response","455","922692","0.0-11.0-5.90-1.90","Chrome","134.0","Windows","10","undefined","undefined","1280 x 720","1366 x 633","https://exponline.ugr.es/publix/939/1007/start?srid=18883","67246794a85893f571f01fcc","12","28","United States","Female","Right-handed","Exp","dot_recog","e","1","1","","",""
"1586.8999998569489","<div class=""InstrBx""><div class=""img-container""><img src=""stim/bullet_mooney_dot_on7.jpg"" style=""width: 500px; height: ""500px; transform: ; ""></img></div></div>","69","92","3","dot","bullet","bullet_mooney_dot_on7","target","regular","post","on","86n6mcjh2t49mjp","html-keyboard-response","459","925311","0.0-11.0-5.91-1.91","Chrome","134.0","Windows","10","undefined","undefined","1280 x 720","1366 x 633","https://exponline.ugr.es/publix/939/1007/start?srid=18883","67246794a85893f571f01fcc","12","28","United States","Female","Right-handed","Exp","dot_recog","e","1","1","","",""
"799.7000000476837","<div class=""InstrBx""><div class=""img-container""><img src=""stim/surfboard_mooney_dot_on5.jpg"" style=""width: 500px; height: ""500px; transform: ; ""></img></div></div>","69","93","3","dot","surfboard","surfboard_mooney_dot_on5","target","horizontal_flip","post","on","86n6mcjh2t49mjp","html-keyboard-response","463","927161","0.0-11.0-5.92-1.92","Chrome","134.0","Windows","10","undefined","undefined","1280 x 720","1366 x 633","https://exponline.ugr.es/publix/939/1007/start?srid=18883","67246794a85893f571f01fcc","12","28","United States","Female","Right-handed","Exp","dot_recog","e","1","1","","",""
"1060.7999999523163","<div class=""InstrBx""><div class=""img-container""><img src=""stim/bullet_mooney_dot_off8.jpg"" style=""width: 500px; height: ""500px; transform: ; ""></img></div></div>","73","94","3","dot","bullet","bullet_mooney_dot_off8","target","regular","post","off","86n6mcjh2t49mjp","html-keyboard-response","467","929267","0.0-11.0-5.93-1.93","Chrome","134.0","Windows","10","undefined","undefined","1280 x 720","1366 x 633","https://exponline.ugr.es/publix/939/1007/start?srid=18883","67246794a85893f571f01fcc","12","28","United States","Female","Right-handed","Exp","dot_recog","i","0","1","","",""
"1221.8999998569489","<div class=""InstrBx""><div class=""img-container""><img src=""stim/buoy_mooney_dot_on1.jpg"" style=""width: 500px; height: ""500px; transform: ; ""></img></div></div>","69","95","3","dot","buoy","buoy_mooney_dot_on1","target","horizontal_flip","pre","on","86n6mcjh2t49mjp","html-keyboard-response","471","931521","0.0-11.0-5.94-1.94","Chrome","134.0","Windows","10","undefined","undefined","1280 x 720","1366 x 633","https://exponline.ugr.es/publix/939/1007/start?srid=18883","67246794a85893f571f01fcc","12","28","United States","Female","Right-handed","Exp","dot_recog","e","1","1","","",""
"1277.8999998569489","<div class=""InstrBx""><div class=""img-container""><img src=""stim/grasshopper_mooney_dot_on3.jpg"" style=""width: 500px; height: ""500px; transform: ; ""></img></div></div>","73","96","3","dot","grasshopper","grasshopper_mooney_dot_on3","target","regular","pre","on","86n6mcjh2t49mjp","html-keyboard-response","475","933853","0.0-11.0-5.95-1.95","Chrome","134.0","Windows","10","undefined","undefined","1280 x 720","1366 x 633","https://exponline.ugr.es/publix/939/1007/start?srid=18883","67246794a85893f571f01fcc","12","28","United States","Female","Right-handed","Exp","dot_recog","i","0","0","","",""
"1392.6999998092651","<div class=""InstrBx""><div class=""img-container""><img src=""stim/parking_meter_mooney_dot_on1.jpg"" style=""width: 500px; height: ""500px; transform: scaleY(-1) ; ""></img></div></div>","69","97","3","dot","parking_meter","parking_meter_mooney_dot_on1","target","upside_down","pre","on","86n6mcjh2t49mjp","html-keyboard-response","479","936281","0.0-11.0-5.96-1.96","Chrome","134.0","Windows","10","undefined","undefined","1280 x 720","1366 x 633","https://exponline.ugr.es/publix/939/1007/start?srid=18883","67246794a85893f571f01fcc","12","28","United States","Female","Right-handed","Exp","dot_recog","e","1","1","","",""
"1748.0999999046326","<div class=""InstrBx""><div class=""img-container""><img src=""stim/grasshopper_mooney_dot_off2.jpg"" style=""width: 500px; height: ""500px; transform: ; ""></img></div></div>","69","98","3","dot","grasshopper","grasshopper_mooney_dot_off2","target","regular","pre","off","86n6mcjh2t49mjp","html-keyboard-response","483","939084","0.0-11.0-5.97-1.97","Chrome","134.0","Windows","10","undefined","undefined","1280 x 720","1366 x 633","https://exponline.ugr.es/publix/939/1007/start?srid=18883","67246794a85893f571f01fcc","12","28","United States","Female","Right-handed","Exp","dot_recog","e","1","0","","",""
"1316","<div class=""InstrBx""><div class=""img-container""><img src=""stim/surfboard_mooney_dot_on7.jpg"" style=""width: 500px; height: ""500px; transform: ; ""></img></div></div>","69","99","3","dot","surfboard","surfboard_mooney_dot_on7","target","horizontal_flip","post","on","86n6mcjh2t49mjp","html-keyboard-response","487","941419","0.0-11.0-5.98-1.98","Chrome","134.0","Windows","10","undefined","undefined","1280 x 720","1366 x 633","https://exponline.ugr.es/publix/939/1007/start?srid=18883","67246794a85893f571f01fcc","12","28","United States","Female","Right-handed","Exp","dot_recog","e","1","1","","",""
"1023.5","<div class=""InstrBx""><div class=""img-container""><img src=""stim/drill_mooney_dot_on7.jpg"" style=""width: 500px; height: ""500px; transform: scaleY(-1) ; ""></img></div></div>","73","100","3","dot","drill","drill_mooney_dot_on7","target","upside_down","post","on","86n6mcjh2t49mjp","html-keyboard-response","491","943496","0.0-11.0-5.99-1.99","Chrome","134.0","Windows","10","undefined","undefined","1280 x 720","1366 x 633","https://exponline.ugr.es/publix/939/1007/start?srid=18883","67246794a85893f571f01fcc","12","28","United States","Female","Right-handed","Exp","dot_recog","i","0","0","","",""
"2289.7999999523163","<div class=""InstrBx""><div class=""img-container""><img src=""stim/grasshopper_mooney_dot_off4.jpg"" style=""width: 500px; height: ""500px; transform: ; ""></img></div></div>","73","101","3","dot","grasshopper","grasshopper_mooney_dot_off4","target","regular","pre","off","86n6mcjh2t49mjp","html-keyboard-response","495","946831","0.0-11.0-5.100-1.100","Chrome","134.0","Windows","10","undefined","undefined","1280 x 720","1366 x 633","https://exponline.ugr.es/publix/939/1007/start?srid=18883","67246794a85893f571f01fcc","12","28","United States","Female","Right-handed","Exp","dot_recog","i","0","1","","",""
"1783.5","<div class=""InstrBx""><div class=""img-container""><img src=""stim/surfboard_mooney_dot_off8.jpg"" style=""width: 500px; height: ""500px; transform: ; ""></img></div></div>","73","102","3","dot","surfboard","surfboard_mooney_dot_off8","target","horizontal_flip","post","off","86n6mcjh2t49mjp","html-keyboard-response","499","949661","0.0-11.0-5.101-1.101","Chrome","134.0","Windows","10","undefined","undefined","1280 x 720","1366 x 633","https://exponline.ugr.es/publix/939/1007/start?srid=18883","67246794a85893f571f01fcc","12","28","United States","Female","Right-handed","Exp","dot_recog","i","0","1","","",""
"1518.2000000476837","<div class=""InstrBx""><div class=""img-container""><img src=""stim/parking_meter_mooney_dot_on3.jpg"" style=""width: 500px; height: ""500px; transform: scaleY(-1) ; ""></img></div></div>","69","103","3","dot","parking_meter","parking_meter_mooney_dot_on3","target","upside_down","pre","on","86n6mcjh2t49mjp","html-keyboard-response","503","952224","0.0-11.0-5.102-1.102","Chrome","134.0","Windows","10","undefined","undefined","1280 x 720","1366 x 633","https://exponline.ugr.es/publix/939/1007/start?srid=18883","67246794a85893f571f01fcc","12","28","United States","Female","Right-handed","Exp","dot_recog","e","1","1","","",""
"1082.7999999523163","<div class=""InstrBx""><div class=""img-container""><img src=""stim/grasshopper_mooney_dot_on1.jpg"" style=""width: 500px; height: ""500px; transform: ; ""></img></div></div>","69","104","3","dot","grasshopper","grasshopper_mooney_dot_on1","target","regular","pre","on","86n6mcjh2t49mjp","html-keyboard-response","507","954352","0.0-11.0-5.103-1.103","Chrome","134.0","Windows","10","undefined","undefined","1280 x 720","1366 x 633","https://exponline.ugr.es/publix/939/1007/start?srid=18883","67246794a85893f571f01fcc","12","28","United States","Female","Right-handed","Exp","dot_recog","e","1","1","","",""
"1106.4000000953674","<div class=""InstrBx""><div class=""img-container""><img src=""stim/bullet_mooney_dot_on5.jpg"" style=""width: 500px; height: ""500px; transform: ; ""></img></div></div>","73","105","3","dot","bullet","bullet_mooney_dot_on5","target","regular","post","on","86n6mcjh2t49mjp","html-keyboard-response","511","956527","0.0-11.0-5.104-1.104","Chrome","134.0","Windows","10","undefined","undefined","1280 x 720","1366 x 633","https://exponline.ugr.es/publix/939/1007/start?srid=18883","67246794a85893f571f01fcc","12","28","United States","Female","Right-handed","Exp","dot_recog","i","0","0","","",""
"740.6000001430511","<div class=""InstrBx""><div class=""img-container""><img src=""stim/buoy_mooney_dot_off2.jpg"" style=""width: 500px; height: ""500px; transform: ; ""></img></div></div>","69","106","3","dot","buoy","buoy_mooney_dot_off2","target","horizontal_flip","pre","off","86n6mcjh2t49mjp","html-keyboard-response","515","958308","0.0-11.0-5.105-1.105","Chrome","134.0","Windows","10","undefined","undefined","1280 x 720","1366 x 633","https://exponline.ugr.es/publix/939/1007/start?srid=18883","67246794a85893f571f01fcc","12","28","United States","Female","Right-handed","Exp","dot_recog","e","1","0","","",""
"829.3999998569489","<div class=""InstrBx""><div class=""img-container""><img src=""stim/drill_mooney_dot_off8.jpg"" style=""width: 500px; height: ""500px; transform: scaleY(-1) ; ""></img></div></div>","73","107","3","dot","drill","drill_mooney_dot_off8","target","upside_down","post","off","86n6mcjh2t49mjp","html-keyboard-response","519","960175","0.0-11.0-5.106-1.106","Chrome","134.0","Windows","10","undefined","undefined","1280 x 720","1366 x 633","https://exponline.ugr.es/publix/939/1007/start?srid=18883","67246794a85893f571f01fcc","12","28","United States","Female","Right-handed","Exp","dot_recog","i","0","1","","",""
"875.5999999046326","<div class=""InstrBx""><div class=""img-container""><img src=""stim/bullet_mooney_dot_off6.jpg"" style=""width: 500px; height: ""500px; transform: ; ""></img></div></div>","73","108","3","dot","bullet","bullet_mooney_dot_off6","target","regular","post","off","86n6mcjh2t49mjp","html-keyboard-response","523","962105","0.0-11.0-5.107-1.107","Chrome","134.0","Windows","10","undefined","undefined","1280 x 720","1366 x 633","https://exponline.ugr.es/publix/939/1007/start?srid=18883","67246794a85893f571f01fcc","12","28","United States","Female","Right-handed","Exp","dot_recog","i","0","1","","",""
"null","<div class=""InstrBx""><div class=""img-container""><img src=""stim/drill_mooney.jpg"" style=""width: 500px; height: 500px; transform: scaleY(-1) ; ""></img></div></div>","null","109","3","recognition","drill","drill_mooney","target","upside_down","post","null","86n6mcjh2t49mjp","html-keyboard-response","529","965997","0.0-11.0-6.108-2.108","Chrome","134.0","Windows","10","undefined","undefined","1280 x 720","1366 x 633","https://exponline.ugr.es/publix/939/1007/start?srid=18883","67246794a85893f571f01fcc","12","28","United States","Female","Right-handed","Exp","Recognition","","","","300","",""
