index,success,timeout,failed_images,failed_audio,failed_video,trial_type,trial_index,time_elapsed,internal_node_id,browser_name,browser_version,os_name,os_version,tablet,mobile,screen_resolution,window_resolution,subject,subject_url,subject_ProlificID,designmatrix_ID,age,nationality,gender,handedness,view_history,rt,responses,question_order,value,stimulus,key_press,trial_number,block,block_type,image_id,filename,image_type,manipulation,phase,dot_position,Exp_part,trial_part,RawResponse,dot_resp,dot_acc,verbal_id,semantic_distance,verbal_acc_corrected
222,,,,,,html-keyboard-response,222,952262,0.0-11.0-5.46-1.46,Chrome,134.0,Windows,10,undefined,undefined,1366 x 768,1325 x 602,ay40ux9frmp00wq,https://exponline.ugr.es/publix/939/983/start?srid=18308,67c864a2517623377115fe22,7,25,South Africa,Male,Right-handed,,1499.199999999255,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/mannequin_mooney_dot_on3.jpg"" style=""width: 500px; height: ""500px; transform: ; ""></img></div></div>",69,47,1,dot,mannequin,mannequin_mooney_dot_on3,target,regular,pre,on,Exp,dot_recog,e,1,1,,,
226,,,,,,html-keyboard-response,226,954888,0.0-11.0-5.47-1.47,Chrome,134.0,Windows,10,undefined,undefined,1366 x 768,1325 x 602,ay40ux9frmp00wq,https://exponline.ugr.es/publix/939/983/start?srid=18308,67c864a2517623377115fe22,7,25,South Africa,Male,Right-handed,,1607.2999999970198,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/dumbbell_mooney_dot_on3.jpg"" style=""width: 500px; height: ""500px; transform: scaleY(-1) ; ""></img></div></div>",73,48,1,dot,dumbbell,dumbbell_mooney_dot_on3,target,upside_down,pre,on,Exp,dot_recog,i,0,0,,,
230,,,,,,html-keyboard-response,230,957564,0.0-11.0-5.48-1.48,Chrome,134.0,Windows,10,undefined,undefined,1366 x 768,1325 x 602,ay40ux9frmp00wq,https://exponline.ugr.es/publix/939/983/start?srid=18308,67c864a2517623377115fe22,7,25,South Africa,Male,Right-handed,,1657.800000000745,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/gargoyle_mooney_dot_on7.jpg"" style=""width: 500px; height: ""500px; transform: ; ""></img></div></div>",69,49,1,dot,gargoyle,gargoyle_mooney_dot_on7,catch,regular,post,on,Exp,dot_recog,e,1,1,,,
234,,,,,,html-keyboard-response,234,960982,0.0-11.0-5.49-1.49,Chrome,134.0,Windows,10,undefined,undefined,1366 x 768,1325 x 602,ay40ux9frmp00wq,https://exponline.ugr.es/publix/939/983/start?srid=18308,67c864a2517623377115fe22,7,25,South Africa,Male,Right-handed,,2402.5,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/bullet_mooney_dot_on1.jpg"" style=""width: 500px; height: ""500px; transform: ; ""></img></div></div>",73,50,1,dot,bullet,bullet_mooney_dot_on1,target,horizontal_flip,pre,on,Exp,dot_recog,i,0,0,,,
238,,,,,,html-keyboard-response,238,963302,0.0-11.0-5.50-1.50,Chrome,134.0,Windows,10,undefined,undefined,1366 x 768,1325 x 602,ay40ux9frmp00wq,https://exponline.ugr.es/publix/939/983/start?srid=18308,67c864a2517623377115fe22,7,25,South Africa,Male,Right-handed,,1286.5,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/bat2_mooney_dot_off6.jpg"" style=""width: 500px; height: ""500px; transform: ; ""></img></div></div>",69,51,1,dot,bat2,bat2_mooney_dot_off6,target,regular,post,off,Exp,dot_recog,e,1,0,,,
242,,,,,,html-keyboard-response,242,965851,0.0-11.0-5.51-1.51,Chrome,134.0,Windows,10,undefined,undefined,1366 x 768,1325 x 602,ay40ux9frmp00wq,https://exponline.ugr.es/publix/939/983/start?srid=18308,67c864a2517623377115fe22,7,25,South Africa,Male,Right-handed,,1521.800000000745,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/gargoyle_mooney_dot_on5.jpg"" style=""width: 500px; height: ""500px; transform: ; ""></img></div></div>",69,52,1,dot,gargoyle,gargoyle_mooney_dot_on5,catch,regular,post,on,Exp,dot_recog,e,1,1,,,
246,,,,,,html-keyboard-response,246,968588,0.0-11.0-5.52-1.52,Chrome,134.0,Windows,10,undefined,undefined,1366 x 768,1325 x 602,ay40ux9frmp00wq,https://exponline.ugr.es/publix/939/983/start?srid=18308,67c864a2517623377115fe22,7,25,South Africa,Male,Right-handed,,1709.8999999985099,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/scarf_mooney_dot_on1.jpg"" style=""width: 500px; height: ""500px; transform: scaleY(-1) ; ""></img></div></div>",69,53,1,dot,scarf,scarf_mooney_dot_on1,catch,upside_down,pre,on,Exp,dot_recog,e,1,1,,,
250,,,,,,html-keyboard-response,250,970730,0.0-11.0-5.53-1.53,Chrome,134.0,Windows,10,undefined,undefined,1366 x 768,1325 x 602,ay40ux9frmp00wq,https://exponline.ugr.es/publix/939/983/start?srid=18308,67c864a2517623377115fe22,7,25,South Africa,Male,Right-handed,,1124.5999999977648,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/mannequin_mooney_dot_on1.jpg"" style=""width: 500px; height: ""500px; transform: ; ""></img></div></div>",73,54,1,dot,mannequin,mannequin_mooney_dot_on1,target,regular,pre,on,Exp,dot_recog,i,0,0,,,
254,,,,,,html-keyboard-response,254,972887,0.0-11.0-5.54-1.54,Chrome,134.0,Windows,10,undefined,undefined,1366 x 768,1325 x 602,ay40ux9frmp00wq,https://exponline.ugr.es/publix/939/983/start?srid=18308,67c864a2517623377115fe22,7,25,South Africa,Male,Right-handed,,1127.199999999255,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/scarf_mooney_dot_on3.jpg"" style=""width: 500px; height: ""500px; transform: scaleY(-1) ; ""></img></div></div>",69,55,1,dot,scarf,scarf_mooney_dot_on3,catch,upside_down,pre,on,Exp,dot_recog,e,1,1,,,
262,,,,,,survey-text-autocomplete,262,981018,0.0-11.0-6.55-4.55,Chrome,134.0,Windows,10,undefined,undefined,1366 x 768,1325 x 602,ay40ux9frmp00wq,https://exponline.ugr.es/publix/939/983/start?srid=18308,67c864a2517623377115fe22,7,25,South Africa,Male,Right-handed,,,"{""recognition"":""bat""}",,,,,56,1,recognition,bullet,bullet_mooney,target,horizontal_flip,pre,null,Exp,Recognition,,,,bat2,0.652014917193175,0.0
269,,,,,,survey-text-autocomplete,269,988844,0.0-11.0-6.56-4.56,Chrome,134.0,Windows,10,undefined,undefined,1366 x 768,1325 x 602,ay40ux9frmp00wq,https://exponline.ugr.es/publix/939/983/start?srid=18308,67c864a2517623377115fe22,7,25,South Africa,Male,Right-handed,,,"{""recognition"":""cat""}",,,,,57,1,recognition,dumbbell,dumbbell_mooney,target,upside_down,pre,null,Exp,Recognition,,,,cat,0.7304980381659424,0.0
276,,,,,,survey-text-autocomplete,276,994633,0.0-11.0-6.57-4.57,Chrome,134.0,Windows,10,undefined,undefined,1366 x 768,1325 x 602,ay40ux9frmp00wq,https://exponline.ugr.es/publix/939/983/start?srid=18308,67c864a2517623377115fe22,7,25,South Africa,Male,Right-handed,,,"{""recognition"":""ball""}",,,,,58,1,recognition,pomegranate,pomegranate_mooney,target,horizontal_flip,post,null,Exp,Recognition,,,,ball,0.8233879582989293,0.0
283,,,,,,survey-text-autocomplete,283,1005268,0.0-11.0-6.58-4.58,Chrome,134.0,Windows,10,undefined,undefined,1366 x 768,1325 x 602,ay40ux9frmp00wq,https://exponline.ugr.es/publix/939/983/start?srid=18308,67c864a2517623377115fe22,7,25,South Africa,Male,Right-handed,,,"{""recognition"":""house trailer""}",,,,,59,1,recognition,scarf,scarf_mooney,catch,upside_down,pre,null,Exp,Recognition,,,,house_trailer,0.7910377335533458,0.0
290,,,,,,survey-text-autocomplete,290,1017869,0.0-11.0-6.59-4.59,Chrome,134.0,Windows,10,undefined,undefined,1366 x 768,1325 x 602,ay40ux9frmp00wq,https://exponline.ugr.es/publix/939/983/start?srid=18308,67c864a2517623377115fe22,7,25,South Africa,Male,Right-handed,,,"{""recognition"":""wagon""}",,,,,60,1,recognition,mannequin,mannequin_mooney,target,regular,pre,null,Exp,Recognition,,,,wagon,0.6893784643064291,0.0
297,,,,,,survey-text-autocomplete,297,1024039,0.0-11.0-6.60-4.60,Chrome,134.0,Windows,10,undefined,undefined,1366 x 768,1325 x 602,ay40ux9frmp00wq,https://exponline.ugr.es/publix/939/983/start?srid=18308,67c864a2517623377115fe22,7,25,South Africa,Male,Right-handed,,,"{""recognition"":""lion""}",,,,,61,1,recognition,puffin,puffin_mooney,target,upside_down,post,null,Exp,Recognition,,,,lion,0.5572955135453984,0.0
304,,,,,,survey-text-autocomplete,304,1031954,0.0-11.0-6.61-4.61,Chrome,134.0,Windows,10,undefined,undefined,1366 x 768,1325 x 602,ay40ux9frmp00wq,https://exponline.ugr.es/publix/939/983/start?srid=18308,67c864a2517623377115fe22,7,25,South Africa,Male,Right-handed,,,"{""recognition"":""lion""}",,,,,62,1,recognition,gargoyle,gargoyle_mooney,catch,regular,post,null,Exp,Recognition,,,,lion,0.5544220966406075,0.0
311,,,,,,survey-text-autocomplete,311,1039699,0.0-11.0-6.62-4.62,Chrome,134.0,Windows,10,undefined,undefined,1366 x 768,1325 x 602,ay40ux9frmp00wq,https://exponline.ugr.es/publix/939/983/start?srid=18308,67c864a2517623377115fe22,7,25,South Africa,Male,Right-handed,,,"{""recognition"":""hand""}",,,,,63,1,recognition,bat2,bat2_mooney,target,regular,post,null,Exp,Recognition,,,,hand,0.6158478058734933,0.0
318,,,,,,survey-text-autocomplete,318,1046694,0.0-11.0-6.63-4.63,Chrome,134.0,Windows,10,undefined,undefined,1366 x 768,1325 x 602,ay40ux9frmp00wq,https://exponline.ugr.es/publix/939/983/start?srid=18308,67c864a2517623377115fe22,7,25,South Africa,Male,Right-handed,,,"{""recognition"":""bullet""}",,,,,64,1,recognition,bullet,bullet,target,horizontal_flip,color,null,Exp,Recognition,,,,bullet,0.0,1.0
325,,,,,,survey-text-autocomplete,325,1059382,0.0-11.0-6.64-4.64,Chrome,134.0,Windows,10,undefined,undefined,1366 x 768,1325 x 602,ay40ux9frmp00wq,https://exponline.ugr.es/publix/939/983/start?srid=18308,67c864a2517623377115fe22,7,25,South Africa,Male,Right-handed,,,"{""recognition"":""doll""}",,,,,65,1,recognition,mannequin,mannequin,target,regular,color,null,Exp,Recognition,,,,doll,0.32885875492669503,0.0
332,,,,,,survey-text-autocomplete,332,1069330,0.0-11.0-6.65-4.65,Chrome,134.0,Windows,10,undefined,undefined,1366 x 768,1325 x 602,ay40ux9frmp00wq,https://exponline.ugr.es/publix/939/983/start?srid=18308,67c864a2517623377115fe22,7,25,South Africa,Male,Right-handed,,,"{""recognition"":""weighing machine""}",,,,,66,1,recognition,dumbbell,dumbbell,target,upside_down,color,null,Exp,Recognition,,,,weighing_machine,0.6899939045576646,0.0
338,,,,,,html-keyboard-response,338,1085780,0.0-11.0-5.66-1.66,Chrome,134.0,Windows,10,undefined,undefined,1366 x 768,1325 x 602,ay40ux9frmp00wq,https://exponline.ugr.es/publix/939/983/start?srid=18308,67c864a2517623377115fe22,7,25,South Africa,Male,Right-handed,,1314.4000000022352,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/bullet_mooney_dot_on7.jpg"" style=""width: 500px; height: ""500px; transform: ; ""></img></div></div>",69,67,2,dot,bullet,bullet_mooney_dot_on7,target,horizontal_flip,post,on,Exp,dot_recog,e,1,1,,,
342,,,,,,html-keyboard-response,342,1087826,0.0-11.0-5.67-1.67,Chrome,134.0,Windows,10,undefined,undefined,1366 x 768,1325 x 602,ay40ux9frmp00wq,https://exponline.ugr.es/publix/939/983/start?srid=18308,67c864a2517623377115fe22,7,25,South Africa,Male,Right-handed,,1012.1000000014901,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/dumbbell_mooney_dot_off8.jpg"" style=""width: 500px; height: ""500px; transform: scaleY(-1) ; ""></img></div></div>",73,68,2,dot,dumbbell,dumbbell_mooney_dot_off8,target,upside_down,post,off,Exp,dot_recog,i,0,1,,,
346,,,,,,html-keyboard-response,346,1090090,0.0-11.0-5.68-1.68,Chrome,134.0,Windows,10,undefined,undefined,1366 x 768,1325 x 602,ay40ux9frmp00wq,https://exponline.ugr.es/publix/939/983/start?srid=18308,67c864a2517623377115fe22,7,25,South Africa,Male,Right-handed,,1243.4000000022352,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/gutter_mooney_dot_off4.jpg"" style=""width: 500px; height: ""500px; transform: ; ""></img></div></div>",69,69,2,dot,gutter,gutter_mooney_dot_off4,target,regular,pre,off,Exp,dot_recog,e,1,0,,,
350,,,,,,html-keyboard-response,350,1092985,0.0-11.0-5.69-1.69,Chrome,134.0,Windows,10,undefined,undefined,1366 x 768,1325 x 602,ay40ux9frmp00wq,https://exponline.ugr.es/publix/939/983/start?srid=18308,67c864a2517623377115fe22,7,25,South Africa,Male,Right-handed,,1870.5,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/polar_bear_mooney_dot_off4.jpg"" style=""width: 500px; height: ""500px; transform: ; ""></img></div></div>",73,70,2,dot,polar_bear,polar_bear_mooney_dot_off4,target,horizontal_flip,pre,off,Exp,dot_recog,i,0,1,,,
354,,,,,,html-keyboard-response,354,1096034,0.0-11.0-5.70-1.70,Chrome,134.0,Windows,10,undefined,undefined,1366 x 768,1325 x 602,ay40ux9frmp00wq,https://exponline.ugr.es/publix/939/983/start?srid=18308,67c864a2517623377115fe22,7,25,South Africa,Male,Right-handed,,2026.300000000745,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/dumbbell_mooney_dot_on5.jpg"" style=""width: 500px; height: ""500px; transform: scaleY(-1) ; ""></img></div></div>",69,71,2,dot,dumbbell,dumbbell_mooney_dot_on5,target,upside_down,post,on,Exp,dot_recog,e,1,1,,,
358,,,,,,html-keyboard-response,358,1098468,0.0-11.0-5.71-1.71,Chrome,134.0,Windows,10,undefined,undefined,1366 x 768,1325 x 602,ay40ux9frmp00wq,https://exponline.ugr.es/publix/939/983/start?srid=18308,67c864a2517623377115fe22,7,25,South Africa,Male,Right-handed,,1404.199999999255,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/bullet_mooney_dot_off8.jpg"" style=""width: 500px; height: ""500px; transform: ; ""></img></div></div>",73,72,2,dot,bullet,bullet_mooney_dot_off8,target,horizontal_flip,post,off,Exp,dot_recog,i,0,1,,,
362,,,,,,html-keyboard-response,362,1101352,0.0-11.0-5.72-1.72,Chrome,134.0,Windows,10,undefined,undefined,1366 x 768,1325 x 602,ay40ux9frmp00wq,https://exponline.ugr.es/publix/939/983/start?srid=18308,67c864a2517623377115fe22,7,25,South Africa,Male,Right-handed,,1853.4000000022352,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/polar_bear_mooney_dot_on1.jpg"" style=""width: 500px; height: ""500px; transform: ; ""></img></div></div>",69,73,2,dot,polar_bear,polar_bear_mooney_dot_on1,target,horizontal_flip,pre,on,Exp,dot_recog,e,1,1,,,
366,,,,,,html-keyboard-response,366,1103484,0.0-11.0-5.73-1.73,Chrome,134.0,Windows,10,undefined,undefined,1366 x 768,1325 x 602,ay40ux9frmp00wq,https://exponline.ugr.es/publix/939/983/start?srid=18308,67c864a2517623377115fe22,7,25,South Africa,Male,Right-handed,,1105.4000000022352,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/dumbbell_mooney_dot_on7.jpg"" style=""width: 500px; height: ""500px; transform: scaleY(-1) ; ""></img></div></div>",69,74,2,dot,dumbbell,dumbbell_mooney_dot_on7,target,upside_down,post,on,Exp,dot_recog,e,1,1,,,
370,,,,,,html-keyboard-response,370,1106133,0.0-11.0-5.74-1.74,Chrome,134.0,Windows,10,undefined,undefined,1366 x 768,1325 x 602,ay40ux9frmp00wq,https://exponline.ugr.es/publix/939/983/start?srid=18308,67c864a2517623377115fe22,7,25,South Africa,Male,Right-handed,,1628.5,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/drill_mooney_dot_on3.jpg"" style=""width: 500px; height: ""500px; transform: scaleY(-1) ; ""></img></div></div>",73,75,2,dot,drill,drill_mooney_dot_on3,target,upside_down,pre,on,Exp,dot_recog,i,0,0,,,
374,,,,,,html-keyboard-response,374,1108577,0.0-11.0-5.75-1.75,Chrome,134.0,Windows,10,undefined,undefined,1366 x 768,1325 x 602,ay40ux9frmp00wq,https://exponline.ugr.es/publix/939/983/start?srid=18308,67c864a2517623377115fe22,7,25,South Africa,Male,Right-handed,,1421.300000000745,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/mannequin_mooney_dot_off6.jpg"" style=""width: 500px; height: ""500px; transform: ; ""></img></div></div>",69,76,2,dot,mannequin,mannequin_mooney_dot_off6,target,regular,post,off,Exp,dot_recog,e,1,0,,,
378,,,,,,html-keyboard-response,378,1110749,0.0-11.0-5.76-1.76,Chrome,134.0,Windows,10,undefined,undefined,1366 x 768,1325 x 602,ay40ux9frmp00wq,https://exponline.ugr.es/publix/939/983/start?srid=18308,67c864a2517623377115fe22,7,25,South Africa,Male,Right-handed,,1141.199999999255,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/scarf_mooney_dot_on5.jpg"" style=""width: 500px; height: ""500px; transform: scaleY(-1) ; ""></img></div></div>",69,77,2,dot,scarf,scarf_mooney_dot_on5,catch,upside_down,post,on,Exp,dot_recog,e,1,1,,,
382,,,,,,html-keyboard-response,382,1113149,0.0-11.0-5.77-1.77,Chrome,134.0,Windows,10,undefined,undefined,1366 x 768,1325 x 602,ay40ux9frmp00wq,https://exponline.ugr.es/publix/939/983/start?srid=18308,67c864a2517623377115fe22,7,25,South Africa,Male,Right-handed,,1376.199999999255,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/drill_mooney_dot_on1.jpg"" style=""width: 500px; height: ""500px; transform: scaleY(-1) ; ""></img></div></div>",73,78,2,dot,drill,drill_mooney_dot_on1,target,upside_down,pre,on,Exp,dot_recog,i,0,0,,,
386,,,,,,html-keyboard-response,386,1116001,0.0-11.0-5.78-1.78,Chrome,134.0,Windows,10,undefined,undefined,1366 x 768,1325 x 602,ay40ux9frmp00wq,https://exponline.ugr.es/publix/939/983/start?srid=18308,67c864a2517623377115fe22,7,25,South Africa,Male,Right-handed,,1831,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/banana_peel_mooney_dot_off4.jpg"" style=""width: 500px; height: ""500px; transform: ; ""></img></div></div>",73,79,2,dot,banana_peel,banana_peel_mooney_dot_off4,catch,horizontal_flip,pre,off,Exp,dot_recog,i,0,1,,,
390,,,,,,html-keyboard-response,390,1118351,0.0-11.0-5.79-1.79,Chrome,134.0,Windows,10,undefined,undefined,1366 x 768,1325 x 602,ay40ux9frmp00wq,https://exponline.ugr.es/publix/939/983/start?srid=18308,67c864a2517623377115fe22,7,25,South Africa,Male,Right-handed,,1319.5,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/gutter_mooney_dot_on3.jpg"" style=""width: 500px; height: ""500px; transform: ; ""></img></div></div>",69,80,2,dot,gutter,gutter_mooney_dot_on3,target,regular,pre,on,Exp,dot_recog,e,1,1,,,
394,,,,,,html-keyboard-response,394,1121646,0.0-11.0-5.80-1.80,Chrome,134.0,Windows,10,undefined,undefined,1366 x 768,1325 x 602,ay40ux9frmp00wq,https://exponline.ugr.es/publix/939/983/start?srid=18308,67c864a2517623377115fe22,7,25,South Africa,Male,Right-handed,,2272.199999999255,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/mannequin_mooney_dot_on5.jpg"" style=""width: 500px; height: ""500px; transform: ; ""></img></div></div>",69,81,2,dot,mannequin,mannequin_mooney_dot_on5,target,regular,post,on,Exp,dot_recog,e,1,1,,,
398,,,,,,html-keyboard-response,398,1124961,0.0-11.0-5.81-1.81,Chrome,134.0,Windows,10,undefined,undefined,1366 x 768,1325 x 602,ay40ux9frmp00wq,https://exponline.ugr.es/publix/939/983/start?srid=18308,67c864a2517623377115fe22,7,25,South Africa,Male,Right-handed,,2296.699999999255,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/banana_peel_mooney_dot_on3.jpg"" style=""width: 500px; height: ""500px; transform: ; ""></img></div></div>",69,82,2,dot,banana_peel,banana_peel_mooney_dot_on3,catch,horizontal_flip,pre,on,Exp,dot_recog,e,1,1,,,
402,,,,,,html-keyboard-response,402,1129338,0.0-11.0-5.82-1.82,Chrome,134.0,Windows,10,undefined,undefined,1366 x 768,1325 x 602,ay40ux9frmp00wq,https://exponline.ugr.es/publix/939/983/start?srid=18308,67c864a2517623377115fe22,7,25,South Africa,Male,Right-handed,,3349.89999999851,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/gutter_mooney_dot_off2.jpg"" style=""width: 500px; height: ""500px; transform: ; ""></img></div></div>",73,83,2,dot,gutter,gutter_mooney_dot_off2,target,regular,pre,off,Exp,dot_recog,i,0,1,,,
406,,,,,,html-keyboard-response,406,1131628,0.0-11.0-5.83-1.83,Chrome,134.0,Windows,10,undefined,undefined,1366 x 768,1325 x 602,ay40ux9frmp00wq,https://exponline.ugr.es/publix/939/983/start?srid=18308,67c864a2517623377115fe22,7,25,South Africa,Male,Right-handed,,1270.8999999985099,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/mannequin_mooney_dot_on7.jpg"" style=""width: 500px; height: ""500px; transform: ; ""></img></div></div>",73,84,2,dot,mannequin,mannequin_mooney_dot_on7,target,regular,post,on,Exp,dot_recog,i,0,0,,,
410,,,,,,html-keyboard-response,410,1134080,0.0-11.0-5.84-1.84,Chrome,134.0,Windows,10,undefined,undefined,1366 x 768,1325 x 602,ay40ux9frmp00wq,https://exponline.ugr.es/publix/939/983/start?srid=18308,67c864a2517623377115fe22,7,25,South Africa,Male,Right-handed,,1391.6000000014901,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/drill_mooney_dot_off4.jpg"" style=""width: 500px; height: ""500px; transform: scaleY(-1) ; ""></img></div></div>",69,85,2,dot,drill,drill_mooney_dot_off4,target,upside_down,pre,off,Exp,dot_recog,e,1,0,,,
414,,,,,,html-keyboard-response,414,1137948,0.0-11.0-5.85-1.85,Chrome,134.0,Windows,10,undefined,undefined,1366 x 768,1325 x 602,ay40ux9frmp00wq,https://exponline.ugr.es/publix/939/983/start?srid=18308,67c864a2517623377115fe22,7,25,South Africa,Male,Right-handed,,2833.300000000745,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/scarf_mooney_dot_off8.jpg"" style=""width: 500px; height: ""500px; transform: scaleY(-1) ; ""></img></div></div>",69,86,2,dot,scarf,scarf_mooney_dot_off8,catch,upside_down,post,off,Exp,dot_recog,e,1,0,,,
418,,,,,,html-keyboard-response,418,1140057,0.0-11.0-5.86-1.86,Chrome,134.0,Windows,10,undefined,undefined,1366 x 768,1325 x 602,ay40ux9frmp00wq,https://exponline.ugr.es/publix/939/983/start?srid=18308,67c864a2517623377115fe22,7,25,South Africa,Male,Right-handed,,1083.300000000745,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/banana_peel_mooney_dot_off2.jpg"" style=""width: 500px; height: ""500px; transform: ; ""></img></div></div>",73,87,2,dot,banana_peel,banana_peel_mooney_dot_off2,catch,horizontal_flip,pre,off,Exp,dot_recog,i,0,1,,,
422,,,,,,html-keyboard-response,422,1142554,0.0-11.0-5.87-1.87,Chrome,134.0,Windows,10,undefined,undefined,1366 x 768,1325 x 602,ay40ux9frmp00wq,https://exponline.ugr.es/publix/939/983/start?srid=18308,67c864a2517623377115fe22,7,25,South Africa,Male,Right-handed,,1477.7000000029802,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/polar_bear_mooney_dot_off2.jpg"" style=""width: 500px; height: ""500px; transform: ; ""></img></div></div>",69,88,2,dot,polar_bear,polar_bear_mooney_dot_off2,target,horizontal_flip,pre,off,Exp,dot_recog,e,1,0,,,
426,,,,,,html-keyboard-response,426,1145471,0.0-11.0-5.88-1.88,Chrome,134.0,Windows,10,undefined,undefined,1366 x 768,1325 x 602,ay40ux9frmp00wq,https://exponline.ugr.es/publix/939/983/start?srid=18308,67c864a2517623377115fe22,7,25,South Africa,Male,Right-handed,,1890.3999999985099,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/gutter_mooney_dot_on1.jpg"" style=""width: 500px; height: ""500px; transform: ; ""></img></div></div>",73,89,2,dot,gutter,gutter_mooney_dot_on1,target,regular,pre,on,Exp,dot_recog,i,0,0,,,
430,,,,,,html-keyboard-response,430,1149266,0.0-11.0-5.89-1.89,Chrome,134.0,Windows,10,undefined,undefined,1366 x 768,1325 x 602,ay40ux9frmp00wq,https://exponline.ugr.es/publix/939/983/start?srid=18308,67c864a2517623377115fe22,7,25,South Africa,Male,Right-handed,,2767.10000000149,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/bullet_mooney_dot_on5.jpg"" style=""width: 500px; height: ""500px; transform: ; ""></img></div></div>",69,90,2,dot,bullet,bullet_mooney_dot_on5,target,horizontal_flip,post,on,Exp,dot_recog,e,1,1,,,
434,,,,,,html-keyboard-response,434,1152028,0.0-11.0-5.90-1.90,Chrome,134.0,Windows,10,undefined,undefined,1366 x 768,1325 x 602,ay40ux9frmp00wq,https://exponline.ugr.es/publix/939/983/start?srid=18308,67c864a2517623377115fe22,7,25,South Africa,Male,Right-handed,,1584.1000000014901,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/drill_mooney_dot_off2.jpg"" style=""width: 500px; height: ""500px; transform: scaleY(-1) ; ""></img></div></div>",73,91,2,dot,drill,drill_mooney_dot_off2,target,upside_down,pre,off,Exp,dot_recog,i,0,1,,,
438,,,,,,html-keyboard-response,438,1155371,0.0-11.0-5.91-1.91,Chrome,134.0,Windows,10,undefined,undefined,1366 x 768,1325 x 602,ay40ux9frmp00wq,https://exponline.ugr.es/publix/939/983/start?srid=18308,67c864a2517623377115fe22,7,25,South Africa,Male,Right-handed,,2323.60000000149,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/scarf_mooney_dot_off6.jpg"" style=""width: 500px; height: ""500px; transform: scaleY(-1) ; ""></img></div></div>",69,92,2,dot,scarf,scarf_mooney_dot_off6,catch,upside_down,post,off,Exp,dot_recog,e,1,0,,,
442,,,,,,html-keyboard-response,442,1158008,0.0-11.0-5.92-1.92,Chrome,134.0,Windows,10,undefined,undefined,1366 x 768,1325 x 602,ay40ux9frmp00wq,https://exponline.ugr.es/publix/939/983/start?srid=18308,67c864a2517623377115fe22,7,25,South Africa,Male,Right-handed,,1617.699999999255,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/bullet_mooney_dot_off6.jpg"" style=""width: 500px; height: ""500px; transform: ; ""></img></div></div>",73,93,2,dot,bullet,bullet_mooney_dot_off6,target,horizontal_flip,post,off,Exp,dot_recog,i,0,1,,,
446,,,,,,html-keyboard-response,446,1160547,0.0-11.0-5.93-1.93,Chrome,134.0,Windows,10,undefined,undefined,1366 x 768,1325 x 602,ay40ux9frmp00wq,https://exponline.ugr.es/publix/939/983/start?srid=18308,67c864a2517623377115fe22,7,25,South Africa,Male,Right-handed,,1523.9000000022352,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/banana_peel_mooney_dot_on1.jpg"" style=""width: 500px; height: ""500px; transform: ; ""></img></div></div>",73,94,2,dot,banana_peel,banana_peel_mooney_dot_on1,catch,horizontal_flip,pre,on,Exp,dot_recog,i,0,0,,,
